"species","latitud","longitd","site_nm","precisn","rcrdng_","smplng_","isltn_p","substrt","dss_sym","id_mthd","country","year","prmss_t","host","habitat","nrsry_E","nursery","forest","agrcltr","grdn_mn","pnt_f_n","refernc","contact","athrshp","folder"
"Phytophthora ramorum",52.9410238,-2.825805421,"SJ4460038500","1",NA,NA,NA,NA,"Soil sample from where infected stock plant removed.  Can you isolate any residual infection still?      Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Viburnum",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.9410238,-2.825805421,"SJ4460038500","1",NA,NA,NA,NA,"V. fareri 'Nanum' G117.  As for Sample 1.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"woodland","Viburnum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",52.9410238,-2.825805421,"SJ4460038500","1",NA,NA,NA,NA,"Soil sample from where infected stock plant removed.  Can you isolate any residual infection still?      Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"woodland","Viburnum",NA,"Wider environment",0,1,0,0,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.10840088,-5.117348607,"SW7720027800","1",NA,NA,NA,NA,"Sample 3T. Map ref SW77293 27704. 1 plant weak LFD+ve. 2 metres east of path.     Phytophthora ramorum:  As this is a new host for P.ramorum we will attempt to purify & sequence a culture","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Cornus capitata",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.10840088,-5.117348607,"SW7720027800","1",NA,NA,NA,NA,"Sample 5T. Map ref SW77270 27693. 1 plant.     Phytophthora ramorum:  As this is a new host for P.ramorum we will attempt to purify & sequence culture.","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Cornus",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.10840088,-5.117348607,"SW7720027800","1",NA,NA,NA,NA,"Rhodo by gate      Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron ponticum",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.10840088,-5.117348607,"SW7720027800","1",NA,NA,NA,NA,"Sample AP8. SW77301 27684. 1 plant. Near recent Cornus +ve.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",50.10840088,-5.117348607,"SW7720027800","1",NA,NA,NA,NA,"Sample 4T SW77266 27691. 1 plant near magnolia 15m from stream.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden",NA,NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",53.6524438,-1.388721813,"SE4050017500","1",NA,NA,NA,NA,"bark scrappings from inch diam tar spots near base of tree which is surrounded by SOD-infected Rhododendron. Test kit read positive for Phytophthora. Please give results direct to David Slawson as Inspector on A/L     Phytophthora ramorum:  Culture and P","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Fagus sylvatica",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",53.6524438,-1.388721813,"SE4050017500","1",NA,NA,NA,NA,"Ongoing SOD outbreak. All samples test positive with kits.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",53.6524438,-1.388721813,"SE4050017500","1",NA,NA,NA,NA,"Ongoing SOD outbreak. All samples test positive with kits.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",53.6524438,-1.388721813,"SE4050017500","1",NA,NA,NA,NA,"Ongoing SOD outbreak. All samples test positive with kits.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",53.6524438,-1.388721813,"SE4050017500","1",NA,NA,NA,NA,"Ongoing SOD outbreak. All samples test positive with kits.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",53.6524438,-1.388721813,"SE4050017500","1",NA,NA,NA,NA,"Ongoing SOD outbreak. All samples test positive with kits.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",53.6524438,-1.388721813,"SE4050017500","1",NA,NA,NA,NA,"Ongoing SOD outbreak. All samples test positive with kits.     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",53.6524438,-1.388721813,"SE4050017500","1",NA,NA,NA,NA,"Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"A classic wilt; tested positive with LFD     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"A classic wilt which tested positive with LFD     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"sample 002
LFD positive     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"ARL 1 Wildernes Pond (WP)
LFD pos     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"ARL 2 WP Bandstand
LFD pos     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"ARL 5 WP North
Feint LFD pos     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"ARL 6 WP NE
 LFD pos     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"ARL 7 WP East
 LFD pos     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"sample 1AN SS60949 40819  LFD+     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"SAMPLE 2NA SS60936 40834   LFD+     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"SAMPLE 3NA  SS60942 40827     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"SAMPLE 5NA SS60941 40825     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"SAMPLE 7NA SS60968 40778     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"SAMPLE 8AN SS60949 40787     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"SAMPLE 9NA SS60987 40760     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"SAMPLE 10AN SS60949 40787     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"SAMPLE 11NA SS60977 40774     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"SAMPLE 12NA SS60977 40774     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"SAMPLE 13AN SS60976 40754     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"SAMPLE 14AN SS60964 40774     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"SAMPLE 15AN SS60960 40760     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"SAMPLE 16AN SS60967 40732     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"SAMPLE 18NA SS60978 40760     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"SAMPLE 20NA SS60978 40760     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"SAMPLE 21NA SS60977 40834     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"SAMPLE 22NA SS61018 40680     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"SAMPLE 23NA 61018 40680     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
"Phytophthora ramorum",51.14686715,-3.987163906,"SS6110040500","1",NA,NA,NA,NA,"SAMPLE 24AN SS61064 40654     Phytophthora ramorum:","Analysis and identification of pathogens as per Fera Science lab protocols",NA,2007,"Garden","Rhododendron",NA,"Wider environment",0,0,0,1,0,NA,"Jane Barbrook","yes","P:\NEC05617_PHYTOTHREATS\Data\UK_occurrence\eDOMERO_Jane_Barbrook\Phytophthora Threats - based on P type  - 060218"
